loan_amnt,term,int_rate,annual_inc,installment,verification_status,grade,revol_util,loan_status
6000,1,18.25,45000.0,153.18,1,1,70.7,0
12000,1,15.28,108000.0,287.25,0,3,85.6,1
15000,0,10.37,50000.0,486.62,0,5,33.2,0
7000,1,7.66,60000.0,140.8,0,6,10.6,0
6500,0,7.29,24000.0,201.57,0,6,63.7,0
17000,1,10.74,36000.0,367.43,2,5,11.4,0
11300,0,7.29,55000.0,350.42,1,6,15.1,0
4000,0,13.8,57600.0,136.33,0,4,56.4,0
7125,0,10.0,28000.0,229.91,0,5,59.9,0
3500,1,10.0,45000.0,74.37,2,5,43.4,0
6500,0,5.42,73000.0,196.04,1,6,10.2,0
10000,0,10.74,60626.0,326.16,1,5,58.1,0
12000,1,15.28,120000.0,287.25,2,3,38.6,1
15000,0,7.66,65000.0,467.7,1,6,21.3,0
13200,1,10.0,91000.0,280.47,1,5,56.6,0
14000,0,7.29,120000.0,434.14,1,6,61.7,0
16000,1,19.74,60000.0,421.6,1,1,74.6,1
2100,1,15.65,12000.0,50.68,2,3,71.5,1
18000,1,17.51,114500.0,452.3,1,2,67.4,0
10900,0,15.65,60000.0,381.34,0,3,60.3,0
8000,1,7.66,42000.0,160.92,0,6,13.4,0
5000,0,5.42,78000.0,150.8,2,6,2.9,0
20000,1,13.8,61200.0,463.3,2,4,8.0,0
1200,0,12.68,48000.0,40.25,2,4,94.9,0
20000,1,18.25,80000.0,510.6,1,1,51.4,0
9600,1,13.8,24000.0,222.39,0,4,38.6,0
9600,1,16.4,37000.0,235.5,2,2,95.7,0
1500,0,14.54,24000.0,51.67,2,3,63.2,0
5600,0,13.8,40000.0,190.86,2,4,47.9,0
1675,1,11.11,39600.0,36.52,0,5,49.2,0
15600,0,17.88,100000.0,563.04,2,2,92.5,0
34000,1,17.14,216000.0,847.55,1,2,76.2,0
6000,0,5.42,185000.0,180.96,2,6,51.9,0
3000,1,10.0,31500.0,63.75,0,5,14.8,0
5000,1,16.4,24000.0,122.66,2,2,29.3,1
16000,1,16.02,43000.0,389.26,2,3,42.7,1
13000,1,10.37,52800.0,278.59,2,5,44.8,0
1500,0,7.29,30000.0,46.52,2,6,11.9,0
7000,0,5.79,90000.0,212.29,2,6,22.3,0
10500,1,16.02,60000.0,255.46,2,3,33.7,1
8000,0,12.68,99220.0,268.33,2,4,84.0,1
1500,0,7.29,30000.0,46.52,0,6,25.0,1
10000,1,14.17,130000.0,233.57,2,4,54.1,0
18000,1,17.51,56720.0,452.3,1,2,61.6,0
19125,1,20.85,47520.0,515.79,1,0,80.3,0
10000,0,11.11,68400.0,327.91,2,5,22.5,0
7200,0,5.42,54000.0,217.16,0,6,68.0,0
7000,0,5.79,96000.0,212.29,1,6,60.4,0
10975,1,10.37,75000.0,235.19,1,5,68.0,0
5000,0,6.92,65000.0,154.21,1,6,19.3,0
12000,0,10.37,32000.0,389.3,0,5,46.8,0
10000,0,11.11,78996.0,327.91,2,5,95.2,1
9600,0,14.91,36000.0,332.37,2,3,95.2,0
9300,0,5.79,66800.0,282.04,2,6,8.1,0
22250,1,20.48,50000.0,595.45,1,0,59.3,1
12175,1,13.8,88000.0,282.04,0,4,71.5,0
7900,0,7.29,36572.88,244.98,0,6,33.9,0
2500,0,6.92,60626.0,77.11,1,6,20.1,0
22300,1,18.99,84000.0,578.36,1,1,72.5,0
10000,0,9.63,50000.0,320.94,2,5,51.6,0
15000,0,12.68,72900.0,503.11,0,4,56.1,0
10000,0,6.92,85000.0,308.41,0,6,4.0,0
10800,1,15.65,38000.0,260.64,0,3,60.9,0
6000,1,17.14,36000.0,149.57,2,2,76.3,0
15000,0,10.37,55000.0,486.62,0,5,62.7,0
4100,1,10.74,20000.0,88.62,2,5,39.6,0
5000,0,10.37,17220.0,162.21,1,5,62.2,0
20000,1,20.85,85000.0,539.39,1,0,97.1,1
3750,1,10.0,24500.0,79.68,0,5,26.7,0
4200,0,14.54,41000.0,144.66,0,3,87.5,0
35000,1,17.88,95000.0,886.49,2,2,35.1,0
16000,1,16.02,50000.0,389.26,2,3,50.8,0
6600,0,6.92,51000.0,203.55,2,6,37.9,0
30000,1,18.99,87500.0,778.06,1,1,54.5,1
4000,0,11.11,54000.0,131.17,0,5,82.2,0
5000,0,5.79,45000.0,151.64,0,6,33.7,0
12000,0,7.29,55635.0,372.12,1,6,48.6,1
19200,1,15.28,82992.0,459.6,1,3,90.0,1
9000,0,5.79,42000.0,272.95,2,6,0.6,0
5800,0,7.29,30280.0,179.86,2,6,49.1,0
13000,0,7.29,40000.0,403.13,0,6,34.9,0
1600,1,14.17,52500.0,37.38,2,4,85.7,0
20000,1,14.91,85000.0,474.86,1,3,15.1,0
24000,0,11.11,177160.0,786.99,1,5,46.6,0
10000,0,7.29,50000.0,310.1,0,6,27.5,0
5000,0,6.92,60000.0,154.21,2,6,0.0,0
20000,0,11.11,77625.0,655.82,1,5,72.9,0
25000,1,18.62,76000.0,643.3,1,1,91.5,0
1800,0,14.91,50000.0,62.32,0,3,93.8,0
2375,0,11.11,15864.0,77.88,1,5,86.2,0
12000,0,11.11,87360.0,393.5,0,5,72.9,0
9600,0,6.92,150000.0,296.07,0,6,64.0,0
15450,1,19.74,58320.0,407.1,0,1,98.7,1
10000,1,12.68,55000.0,225.9,2,4,37.9,0
12325,1,16.4,48000.0,302.35,2,2,17.2,0
25000,1,18.25,78000.0,559.74,1,1,61.5,1
20000,1,17.88,59000.0,506.57,1,2,73.8,0
5000,0,6.92,85000.0,154.21,2,6,0.0,0
9000,0,14.54,88000.0,309.97,1,3,49.9,0
6000,1,17.51,58000.0,150.77,1,2,57.0,1
4200,0,6.92,48000.0,129.54,2,6,37.4,0
8000,0,14.54,35000.0,275.53,0,3,90.5,0
16000,0,10.0,48000.0,516.28,0,5,66.2,0
12000,0,10.37,51669.0,389.3,1,5,77.9,0
14000,1,15.65,45000.0,337.86,0,3,43.8,0
15000,1,14.17,62000.0,350.35,0,4,20.6,1
5000,0,5.42,120000.0,150.8,2,6,4.5,0
8000,0,10.74,43200.0,260.93,0,5,75.2,0
22400,1,12.68,110000.0,506.01,1,4,33.0,0
6900,0,7.66,58000.0,215.15,2,6,55.1,0
12000,0,7.66,65000.0,374.16,0,6,27.6,0
12000,0,7.29,60000.0,372.12,0,6,32.2,0
7000,0,10.37,53250.0,227.09,0,5,80.4,0
7000,0,10.0,82000.0,225.88,0,5,55.0,0
10050,0,9.63,56000.0,322.55,0,5,13.0,0
14000,1,11.11,77000.0,305.17,1,5,85.4,0
3000,0,5.79,48000.0,90.99,0,6,30.0,0
6000,0,7.66,96500.0,187.08,2,6,75.1,0
1750,0,12.68,15000.0,58.7,2,4,86.4,0
7000,1,16.4,34000.0,171.72,0,2,95.0,1
35000,1,20.48,125000.0,791.48,1,0,45.2,1
30000,1,16.02,70000.0,729.87,1,3,55.6,0
4000,0,10.37,19200.0,129.77,1,5,49.0,0
6000,0,10.37,114000.0,194.65,1,5,78.3,0
10000,0,10.37,30680.0,324.42,0,5,40.2,0
11400,0,7.29,50129.0,353.52,1,6,35.4,0
2150,0,7.29,17772.0,66.68,2,6,17.9,0
5600,1,17.51,31000.0,140.72,2,2,60.5,0
6500,1,10.0,55000.0,138.11,0,5,86.0,0
6000,0,10.0,36000.0,193.61,0,5,68.8,0
2400,0,7.66,49000.0,74.84,0,6,48.4,0
12000,0,6.92,75000.0,370.09,0,6,10.2,0
8800,0,10.0,250000.0,283.96,2,5,32.3,0
6800,0,7.66,63000.0,212.03,0,6,15.9,0
8000,1,14.17,49000.0,186.86,0,4,33.3,0
14000,1,18.62,39168.0,360.25,1,1,42.6,1
8800,1,18.25,35000.0,224.67,0,1,99.9,0
5000,0,9.63,65000.0,160.47,2,5,27.2,0
15000,1,11.11,35000.0,326.96,1,5,8.4,0
12500,0,15.65,35000.0,437.31,0,3,88.4,0
16000,1,13.06,105000.0,364.55,2,4,45.6,0
4000,0,5.42,57600.0,120.64,0,6,0.4,0
8000,0,7.66,19200.0,249.44,2,6,12.1,0
8000,0,10.0,47000.0,258.14,0,5,34.3,0
3000,0,11.11,75000.0,98.38,0,5,81.2,0
25000,1,17.88,52999.96,633.21,1,2,57.0,1
5000,0,7.66,55000.0,155.9,0,6,42.7,0
20000,1,14.91,120000.0,420.02,1,3,62.8,0
3825,0,10.0,40000.0,123.43,2,5,50.0,1
24000,0,13.06,90000.0,809.35,1,4,72.3,0
15000,0,11.11,74000.0,491.87,0,5,63.9,0
8000,0,10.37,58000.0,259.53,2,5,74.8,0
7125,0,5.79,26124.0,216.08,0,6,15.0,0
3000,0,10.37,17520.0,97.33,0,5,80.3,0
10000,0,5.79,73000.0,303.27,1,6,12.0,0
8000,1,19.36,110000.0,209.12,1,1,62.6,0
10000,1,10.37,48000.0,214.3,0,5,83.5,0
2800,0,12.68,30000.0,93.92,0,4,3.7,0
22250,0,11.11,42000.0,729.6,1,5,36.5,0
9000,0,7.29,58000.0,279.09,2,6,0.3,0
13000,1,16.02,45000.0,316.28,2,3,22.3,0
4000,0,13.43,45000.0,135.61,2,4,61.7,0
7600,0,10.0,67000.0,245.24,0,5,78.0,0
4800,0,13.43,95000.0,162.73,0,4,91.6,0
5000,1,16.02,78000.0,121.65,0,3,23.5,0
18000,1,16.02,40000.0,437.92,1,3,5.3,0
10000,0,7.29,75000.0,310.1,0,6,14.4,0
20000,1,17.88,91000.0,506.57,1,2,19.7,0
6000,0,5.42,127000.0,180.96,2,6,26.7,0
4100,0,6.92,147000.0,126.45,0,6,12.8,0
16000,1,17.88,42792.0,405.26,2,2,90.1,0
4000,0,13.06,70000.0,134.9,2,4,89.0,0
4000,1,16.77,46000.0,98.92,1,2,68.6,1
12375,0,7.29,42000.0,383.75,0,6,53.3,0
6000,1,10.0,60000.0,127.49,0,5,13.3,0
8400,0,13.06,100000.0,283.28,2,4,52.5,0
16000,1,11.11,74000.0,348.76,0,5,32.2,0
20000,0,11.11,78000.0,655.82,1,5,37.4,0
21350,1,13.06,60000.0,486.44,1,4,37.7,0
10600,0,5.79,75000.0,321.47,0,6,52.9,0
2000,0,6.92,14400.0,61.69,0,6,8.0,0
12000,0,11.11,100000.0,393.5,1,5,53.5,0
7250,0,5.79,80000.0,219.87,0,6,44.9,0
5000,1,11.11,28800.0,108.99,0,5,62.1,0
2800,0,10.37,35000.0,90.84,2,5,74.6,0
27300,1,17.88,51000.0,691.46,1,2,79.6,1
5000,0,10.37,36000.0,162.21,1,5,86.9,0
25000,0,13.06,66000.0,843.08,1,4,21.1,0
28000,1,18.99,91000.0,726.19,2,1,72.0,0
12000,0,7.29,70000.0,372.12,0,6,54.6,0
6800,0,6.92,50000.0,209.72,0,6,26.7,0
35000,1,18.99,101837.28,907.73,2,1,71.3,1
5500,1,10.74,50000.0,118.88,0,5,54.5,0
24000,1,16.4,250000.0,588.75,1,2,55.1,0
3000,0,9.63,14400.0,96.29,2,5,79.5,0
20000,0,17.14,75000.0,714.45,1,2,58.5,0
7000,0,5.79,41779.0,212.29,2,6,26.4,0
10000,0,9.63,66000.0,320.94,2,5,17.7,0
10000,0,7.29,29000.0,310.1,1,6,37.2,1
6425,0,9.63,33168.0,206.21,2,5,51.9,0
16000,0,15.28,78500.0,556.85,2,3,85.7,1
14400,0,7.29,48000.0,446.55,0,6,61.4,0
2000,1,14.17,45000.0,46.72,0,4,24.7,0
4000,1,17.88,30000.0,101.32,1,2,19.8,1
8000,0,7.29,37648.0,248.08,0,6,10.3,0
10000,1,15.28,34000.0,239.38,0,3,90.7,1
18225,1,11.11,36000.0,397.26,0,5,48.5,0
10400,1,10.0,70000.0,220.97,2,5,47.8,0
4000,0,10.0,72000.0,129.07,0,5,38.8,0
8000,1,10.74,14400.0,172.91,1,5,18.1,0
4200,0,12.68,57000.0,140.87,0,4,58.5,0
10000,1,15.28,48000.0,239.38,0,3,76.6,0
13125,0,7.66,106358.0,409.24,1,6,66.8,0
10000,0,17.14,44000.0,357.23,2,2,89.4,0
8000,1,16.02,36000.0,194.63,0,3,61.0,0
7200,0,10.37,76000.0,233.58,2,5,91.3,0
14500,0,7.29,52000.0,449.65,0,6,37.2,0
15000,0,13.06,45000.0,505.85,2,4,93.5,0
5000,0,5.79,57600.0,151.64,2,6,0.7,0
8000,0,7.29,70000.0,248.08,2,6,28.5,0
20000,1,14.17,219600.0,467.13,2,4,68.3,0
30000,1,16.77,85000.0,741.88,1,2,45.6,1
12550,1,10.37,100000.0,268.95,0,5,70.8,0
9000,1,13.43,51000.0,206.77,0,4,72.1,0
28000,1,16.77,125000.0,692.42,1,2,0.0,0
22000,0,13.06,60000.0,741.91,1,4,16.9,0
7800,1,11.11,37000.0,170.02,0,5,66.0,0
12000,0,7.66,48000.0,374.16,2,6,40.1,0
4800,0,13.8,38790.0,163.59,2,4,68.7,0
6850,1,14.91,36000.0,162.64,2,3,84.8,0
6000,0,11.11,50000.0,196.75,1,5,52.6,0
35000,1,16.4,70000.0,858.59,1,2,39.0,1
11000,0,7.66,48000.0,342.98,0,6,51.0,0
7500,0,11.11,42000.0,245.94,0,5,8.1,0
3000,1,10.74,49992.0,64.84,2,5,61.0,0
18000,1,16.4,79000.0,441.56,1,2,39.0,0
3200,0,10.0,176004.0,103.26,1,5,70.4,0
20000,1,14.17,74000.0,467.13,2,4,9.7,0
10225,0,17.51,60000.0,367.15,2,2,92.3,0
12000,0,6.92,60000.0,370.09,0,6,2.8,0
16000,0,13.06,65000.0,539.57,2,4,37.4,0
8000,0,7.66,65000.0,249.44,0,6,19.7,0
10600,1,15.28,30000.0,253.74,2,3,87.0,0
8000,0,13.8,54600.0,272.65,1,4,31.9,0
14400,0,7.66,90000.0,448.99,2,6,51.3,0
5100,0,10.37,52000.0,165.46,2,5,94.0,0
8000,1,10.37,65000.0,171.44,2,5,17.2,0
12000,0,7.66,113000.0,374.16,2,6,0.0,0
5000,0,11.11,42000.0,163.96,2,5,80.3,0
24000,1,17.51,62000.0,603.07,1,2,83.1,0
12700,1,10.37,38000.0,272.16,0,5,84.2,1
14075,1,20.85,44400.0,379.59,0,0,95.4,0
21000,0,14.54,90000.0,723.26,2,3,70.9,0
14700,1,11.11,48000.0,320.43,0,5,62.5,0
10000,0,6.92,87200.0,308.41,0,6,65.5,0
35000,1,18.62,200000.0,900.62,1,1,89.9,0
6400,0,7.29,100000.0,198.47,0,6,84.6,0
12000,0,10.37,38000.0,389.3,0,5,5.2,0
8000,0,7.29,35000.0,248.08,0,6,77.0,0
11200,0,12.68,132000.0,375.65,2,4,44.3,0
10625,0,6.92,30000.0,327.69,0,6,44.9,0
30000,1,17.51,93456.0,753.83,1,2,68.6,0
8000,0,9.63,80000.0,256.76,0,5,39.9,0
6700,1,10.37,41000.0,143.58,2,5,68.1,0
4600,0,7.66,78000.0,143.43,2,6,66.0,0
7675,0,10.0,38400.0,247.66,2,5,79.3,0
7000,1,18.25,72000.0,178.71,1,1,27.9,0
5000,0,7.29,65000.0,155.05,2,6,10.8,0
8000,0,15.65,36000.0,279.88,0,3,28.41,0
10000,1,12.68,89092.0,225.9,1,4,17.6,0
10000,0,13.06,114600.0,337.23,2,4,61.5,0
15000,0,10.0,81500.0,484.01,1,5,16.02,0
13200,0,7.29,72500.0,409.34,2,6,41.4,0
14000,0,14.91,80000.0,484.7,2,3,82.1,0
10000,0,7.29,50004.0,310.1,0,6,2.1,0
12000,0,10.37,50000.0,389.3,0,5,35.7,0
6000,0,16.77,50000.0,213.24,0,2,99.4,0
12000,0,12.68,79872.0,402.49,2,4,57.9,0
21000,1,18.25,60000.0,536.13,0,1,82.4,0
12000,1,10.37,57000.0,257.16,0,5,54.2,0
5000,0,5.42,65000.0,150.8,0,6,2.4,0
6500,0,11.11,60000.0,213.15,1,5,92.9,0
8000,0,5.79,70000.0,242.62,2,6,17.3,0
5500,0,13.06,42300.0,185.48,0,4,65.4,0
5600,0,7.29,25000.0,173.66,1,6,39.3,0
3000,1,16.4,50000.0,73.6,0,2,0.0,0
7000,1,10.37,77000.0,150.01,2,5,26.3,0
3000,1,14.17,50000.0,70.07,0,4,78.9,1
3600,0,6.92,48000.0,111.03,0,6,61.0,0
4800,0,10.37,55980.0,155.72,2,5,88.3,1
13250,0,7.66,25200.0,413.14,2,6,73.6,0
25000,0,13.43,91800.0,847.54,1,4,42.1,0
18000,1,17.51,63000.0,452.3,2,2,55.2,0
12000,0,12.68,75000.0,402.49,1,4,63.0,1
28000,0,18.62,115000.0,1021.0,1,1,84.7,0
1200,0,18.99,24000.0,43.99,0,1,98.7,0
30000,1,19.74,95000.0,790.49,2,1,82.5,0
4000,1,11.11,48000.0,87.19,1,5,90.3,0
18000,0,13.06,85000.0,607.02,1,4,56.9,0
5700,0,7.29,39996.0,176.76,0,6,48.8,0
8000,0,6.92,106800.0,246.73,1,6,30.2,0
10000,0,15.28,40000.0,348.03,2,3,99.4,0
15000,0,16.4,98000.0,530.33,2,2,81.7,1
8500,0,5.79,60000.0,257.78,2,6,47.9,0
3600,1,18.62,25000.0,92.64,0,1,41.0,0
10000,0,10.37,75000.0,324.42,2,5,87.7,1
10000,0,9.63,156000.0,320.94,2,5,62.2,0
1500,0,10.37,15874.0,48.67,0,5,37.5,0
5400,0,5.42,57500.0,162.87,2,6,29.2,0
3000,0,11.11,28800.0,98.38,2,5,36.5,0
9100,1,10.37,34500.0,195.01,2,5,27.0,0
12000,0,10.0,47000.0,387.21,1,5,90.5,1
30000,1,17.88,131000.0,759.85,1,2,48.8,0
10400,0,5.79,83000.0,315.4,2,6,10.4,0
18000,1,16.77,92900.0,445.13,1,2,65.5,0
10000,1,11.11,78000.0,217.98,0,5,43.4,0
5000,1,7.29,180000.0,99.7,2,6,5.3,0
27000,1,17.88,52000.0,683.87,1,2,57.3,0
19000,1,17.14,54996.0,473.64,1,2,81.7,1
5000,1,7.29,49200.0,99.7,0,6,14.2,0
16000,0,17.14,72000.0,571.56,1,2,66.6,0
6000,1,17.14,30000.0,149.57,2,2,80.7,0
18000,1,17.14,51400.0,448.71,0,2,83.8,0
8000,1,9.63,55000.0,168.53,1,5,4.7,0
29100,1,17.88,56004.0,737.06,1,2,81.3,0
5000,1,10.37,98000.0,107.15,0,5,23.1,0
21000,1,17.88,121296.0,531.9,1,2,87.3,0
12500,0,6.92,60000.0,385.51,0,6,32.7,0
8400,0,9.63,28800.0,269.59,0,5,29.3,0
7000,0,7.29,80000.0,217.07,1,6,43.6,0
15000,1,13.8,51500.0,347.48,1,4,42.8,0
2000,0,7.29,22000.0,62.02,1,6,27.6,0
5000,0,9.63,53995.0,160.47,1,5,0.0,0
7200,0,5.42,60000.0,217.16,1,6,26.6,0
25000,1,14.91,94600.0,593.57,1,3,34.2,0
12000,1,10.0,45000.0,254.97,2,5,0.0,0
5000,0,10.0,40000.0,161.34,0,5,43.4,0
6000,0,5.79,100000.0,181.97,1,6,3.6,0
15000,1,14.91,61500.0,356.15,2,3,32.4,0
10000,1,19.74,69600.0,263.5,2,1,0.0,0
9000,0,10.74,72000.0,293.55,1,5,19.8,0
8000,0,6.92,90000.0,246.73,1,6,8.0,0
14000,1,15.65,60000.0,337.86,0,3,83.4,0
3600,0,7.29,36000.0,111.64,0,6,51.2,0
6000,0,10.74,71000.0,195.7,1,5,20.0,0
20000,0,17.51,93500.0,718.15,1,2,66.5,0
7350,0,5.79,85000.0,222.91,2,6,29.1,0
4500,0,7.29,103000.0,139.55,0,6,40.7,0
5000,1,10.74,48624.0,108.07,0,5,2.8,0
1400,0,10.0,48000.0,45.18,1,5,89.3,1
7200,1,13.8,96000.0,166.79,2,4,30.0,0
12800,1,11.11,57500.0,279.01,1,5,51.2,0
3000,1,10.74,65000.0,64.84,2,5,48.3,0
11400,0,7.66,41500.0,355.45,2,6,1.3,0
10000,0,10.74,43288.0,326.16,0,5,0.0,0
12000,0,6.92,75000.0,370.09,1,6,6.5,0
18000,1,13.43,50087.4,413.53,1,4,48.3,1
30000,1,18.25,88500.0,765.89,1,1,53.2,0
9250,1,13.43,65000.0,212.51,0,4,43.1,0
12000,0,7.29,51000.0,372.12,0,6,0.0,0
10000,0,5.42,175000.0,301.6,0,6,19.0,0
10000,0,13.06,50911.2,337.23,0,4,97.4,0
2200,0,13.06,38400.0,74.2,2,4,84.2,0
11500,1,19.36,47900.0,300.6,0,1,97.5,0
8000,0,6.92,30000.0,246.73,0,6,37.3,0
5800,0,5.79,32400.0,175.9,0,6,21.7,1
9000,1,13.43,90000.0,206.77,2,4,39.3,0
24000,1,19.74,88860.0,632.39,1,1,62.9,0
35000,0,13.06,100000.0,1180.31,2,4,53.7,0
11000,1,13.8,62000.0,254.82,1,4,57.3,0
22800,1,15.28,67500.0,545.77,1,3,51.3,1
22000,1,14.17,45034.08,513.85,1,4,40.3,0
6700,1,13.43,42500.0,153.93,1,4,16.1,0
5000,1,10.0,98000.0,106.24,1,5,53.9,0
4800,1,16.77,29750.0,118.7,0,2,64.6,0
5000,0,7.29,100000.0,155.05,0,6,70.1,0
8225,1,10.74,26544.0,177.77,0,5,57.9,0
13150,1,15.65,41490.72,317.35,0,3,77.1,0
35000,0,14.54,145000.0,1205.42,1,3,68.6,0
20000,1,17.14,56000.0,312.23,1,2,9.6,0
30000,1,16.4,100000.0,512.09,1,2,83.0,0
12000,1,10.74,52000.0,259.36,2,5,82.7,0
2275,0,13.06,16000.0,76.72,0,4,81.4,0
6000,1,7.29,78996.0,119.63,2,6,5.5,0
30800,1,17.88,100000.0,780.11,2,2,87.5,0
6400,1,14.91,90000.0,151.96,0,3,90.7,0
6000,1,17.14,48000.0,149.57,2,2,33.8,0
3200,0,11.11,80004.0,104.94,2,5,31.9,0
17000,1,16.77,37392.0,420.4,1,2,89.1,0
5000,0,14.54,125000.0,172.21,0,3,99.3,0
5000,0,5.79,40000.0,151.64,0,6,0.4,0
13400,1,12.68,46500.0,302.71,0,4,49.69,0
5400,0,10.0,30000.0,174.25,0,5,0.0,0
28000,1,19.36,65000.0,731.9,2,1,89.1,0
8000,0,7.29,100000.0,248.08,2,6,42.4,0
10000,1,17.14,110000.0,249.28,2,2,63.0,0
1000,1,13.8,14400.0,23.17,0,4,64.1,0
7000,0,5.79,60000.0,212.29,0,6,10.4,0
6000,1,13.8,30000.0,138.99,2,4,27.5,0
3200,1,9.63,70000.0,67.41,2,5,35.0,1
14000,0,10.37,39900.0,454.18,2,5,85.9,0
31500,1,18.25,66500.0,804.19,1,1,75.2,1
12000,1,10.37,60000.0,257.16,2,5,17.5,0
28000,1,20.11,116600.0,743.55,1,0,86.2,0
12750,1,10.37,38500.0,273.23,2,5,55.4,0
5950,0,7.66,29376.0,185.52,1,6,26.1,0
12000,0,11.11,85248.0,393.5,1,5,55.9,1
12700,1,10.74,52000.0,274.49,1,5,4.5,1
3000,1,15.28,60000.0,71.82,0,3,21.4,0
10250,0,7.29,54996.0,317.86,2,6,63.5,0
29700,1,17.88,50400.0,752.25,1,2,75.5,0
13650,1,19.36,53000.0,356.8,0,1,91.3,0
35000,1,17.88,120000.0,711.09,2,2,28.5,0
7200,0,7.29,64000.0,223.28,2,6,57.9,0
4000,0,10.37,63000.0,129.77,2,5,64.9,0
14000,1,10.37,70000.0,300.02,0,5,4.7,0
8000,1,10.37,46000.0,171.44,2,5,49.3,1
7400,0,5.42,72000.0,223.19,0,6,2.1,0
1400,0,7.66,54000.0,43.66,0,6,11.7,0
7000,0,6.92,102000.0,215.89,0,6,73.5,0
8000,1,10.37,55000.0,171.44,1,5,41.6,0
5000,0,6.92,16800.0,154.21,0,6,27.5,0
15000,1,16.77,50207.0,370.94,0,2,54.0,0
1200,0,7.66,60000.0,37.42,2,6,65.3,0
21250,1,18.25,41136.0,403.37,1,1,0.0,1
2500,0,7.66,121000.0,77.95,2,6,54.9,0
25975,1,15.28,40000.0,621.77,1,3,75.9,1
12000,0,6.92,123600.0,370.09,1,6,0.0,0
11000,1,10.37,43500.0,235.73,2,5,0.0,0
10800,0,10.74,27000.0,352.25,0,5,32.0,0
12000,1,15.28,72000.0,287.25,0,3,70.1,0
8750,1,12.68,30000.0,197.66,0,4,66.8,0
5000,0,10.0,84000.0,161.34,0,5,85.6,0
20000,1,20.85,120000.0,539.39,1,0,59.8,0
8400,1,12.68,53500.0,189.76,0,4,88.8,0
7500,1,16.4,35000.0,183.99,2,2,87.8,1
14000,0,7.66,126251.0,436.52,1,6,38.9,0
13250,1,18.99,140000.0,343.64,1,1,54.5,0
15800,1,16.02,88661.0,384.4,1,3,49.5,0
7000,0,7.66,38000.0,218.26,1,6,5.1,0
5625,0,12.68,25000.0,188.67,2,4,50.1,0
5400,1,10.74,90000.0,116.72,1,5,13.5,0
5625,1,13.43,22800.0,129.23,0,4,50.1,0
16000,0,14.17,300000.0,548.17,2,4,26.8,0
3000,1,13.06,36000.0,68.36,0,4,39.3,0
3600,0,16.02,48000.0,126.61,0,3,90.8,0
10000,1,12.68,175000.0,225.9,1,4,56.8,0
5000,0,6.92,35004.0,154.21,0,6,55.8,1
6000,1,9.63,94000.0,126.4,2,5,6.4,0
9600,0,7.66,120000.0,299.33,0,6,28.7,0
8400,1,13.43,82500.0,192.98,1,4,75.2,0
5000,1,16.02,18000.0,121.65,1,3,81.1,0
8000,0,5.79,87000.0,242.62,2,6,0.0,0
15875,1,14.91,42000.0,376.92,1,3,86.2,1
8500,0,10.74,52000.0,277.24,0,5,78.7,0
9600,0,10.37,85000.0,311.44,0,5,84.6,0
4000,0,6.92,28000.0,123.37,0,6,36.8,0
12000,0,16.77,160000.0,426.47,1,2,93.4,0
15000,0,9.63,97000.0,481.41,2,5,11.3,0
9600,1,16.02,68000.0,233.56,2,3,64.3,0
6000,0,5.79,58000.0,181.97,0,6,43.8,0
25000,1,15.65,103400.0,603.32,1,3,50.3,0
10000,0,7.66,25000.0,311.8,0,6,58.3,0
11200,0,7.29,95000.0,347.32,2,6,45.1,0
10000,0,16.02,26400.0,351.67,2,3,48.3,0
6000,0,5.42,35000.0,180.96,1,6,5.6,0
6000,0,10.37,27052.0,194.65,2,5,75.4,0
10000,0,9.63,50000.0,320.94,0,5,40.1,0
8500,1,13.06,28000.0,193.67,2,4,58.4,0
4800,0,7.29,12000.0,148.85,0,6,4.3,0
8000,0,10.0,30000.0,258.14,0,5,24.7,0
30000,1,21.59,150000.0,821.59,1,0,92.5,0
17400,1,17.51,67000.0,437.23,2,2,78.3,0
10000,0,5.79,53004.0,303.27,2,6,32.3,0
35000,1,16.4,115000.0,858.59,1,2,73.8,1
2000,0,7.29,44000.0,62.02,2,6,68.9,0
13000,1,10.74,82500.0,280.97,2,5,37.4,0
7000,1,9.63,63600.0,147.46,0,5,35.2,0
35000,1,19.74,90300.0,922.23,1,1,92.0,0
6000,0,5.79,120000.0,181.97,0,6,7.6,0
7200,0,14.17,79632.0,246.68,1,4,47.8,0
2000,0,7.29,60000.0,62.02,0,6,70.9,0
5200,0,7.29,60197.0,161.26,0,6,80.7,0
20000,0,10.74,155000.0,652.32,1,5,66.2,0
13500,1,10.74,42900.0,291.78,2,5,6.3,0
8000,0,10.37,99996.0,259.53,0,5,84.2,0
19500,1,19.36,47000.0,509.72,2,1,91.0,0
2500,0,7.29,30000.0,77.53,2,6,44.6,1
3600,0,5.42,78000.0,108.58,1,6,17.2,0
9925,0,7.29,115600.0,307.78,1,6,71.1,0
8000,0,12.68,123000.0,268.33,2,4,83.5,0
4800,1,7.66,50400.0,96.55,0,6,29.0,0
8850,0,10.37,60000.0,287.11,0,5,49.9,0
10000,0,10.37,140000.0,324.42,2,5,59.0,0
5300,0,5.42,50205.0,159.85,2,6,22.4,0
5075,0,5.79,33600.0,153.91,2,6,43.5,0
6400,0,13.06,112774.0,215.83,1,4,78.5,0
11000,0,5.42,36000.0,331.76,0,6,9.4,0
